,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source,Exact Amount 1,Exact Amount 2
1535,-9115955348021263187,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7618,ClCCCCCl,Solvent,0.2381999999999999,,,0.9406100000000004,0.000365,10.1016/j.jct.2008.10.007,,
1536,-3359495421901432667,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2338,ClCCCCCCl,Solvent,0.7662,-0.056,0.001,,,10.1016/j.jct.2008.10.007,,
1537,-1334332294680870201,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4844,ClCCCCCCl,Solvent,0.5156000000000001,-0.164,0.002,,,10.1016/j.jct.2008.10.007,,
1538,-2676432744754800604,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7844,ClCCCCCCl,Solvent,0.2156,-0.118,0.0015,,,10.1016/j.jct.2008.10.007,,
1539,-4141353455765165258,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2502,ClCCCCCCl,Solvent,0.7498,,,1.0461500000000004,0.001865,10.1016/j.jct.2008.10.007,,
1540,5748826484180552680,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.495,ClCCCCCCl,Solvent,0.505,,,0.9956300000000002,0.000945,10.1016/j.jct.2008.10.007,,
1541,5034279096472805231,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7269,ClCCCCCCl,Solvent,0.2731,,,0.9451700000000002,0.00042,10.1016/j.jct.2008.10.007,,
1542,-562547565269736665,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2676,ClCCCCCCCl,Solvent,0.7323999999999999,-0.013,0.0005,,,10.1016/j.jct.2008.10.007,,
1543,5181233334500395509,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.5169,ClCCCCCCCl,Solvent,0.4831,-0.1,0.0015,,,10.1016/j.jct.2008.10.007,,
1544,-5386617156433963026,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.7455,ClCCCCCCCl,Solvent,0.2544999999999999,-0.081,0.001,,,10.1016/j.jct.2008.10.007,,
1545,-5658502843615431366,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.2725,ClCCCCCCCl,Solvent,0.7275,,,1.0222200000000004,0.001695,10.1016/j.jct.2008.10.007,,
1546,5732998186371614868,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.4656,ClCCCCCCCl,Solvent,0.5344,,,0.9896100000000002,0.001015,10.1016/j.jct.2008.10.007,,
1547,-1073371693702975425,298.15,101.0,Liquid,2,CCCOC(C)=O,Solvent,0.8017,ClCCCCCCCl,Solvent,0.1983,,,0.9253400000000004,0.000305,10.1016/j.jct.2008.10.007,,
1548,-3441266817729523020,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2376,ClCCCl,Solvent,0.7624,-0.317,0.0035,,,10.1016/j.jct.2008.10.007,,
1549,-8464467948072609340,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5177,ClCCCl,Solvent,0.4822999999999999,-0.557,0.006,,,10.1016/j.jct.2008.10.007,,
1550,-5082955333759490521,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7874,ClCCCl,Solvent,0.2126,-0.357,0.004,,,10.1016/j.jct.2008.10.007,,
1551,-3395417530469007147,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2437,ClCCCl,Solvent,0.7563,,,1.11431,0.002155,10.1016/j.jct.2008.10.007,,
1552,868423292438644236,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5188,ClCCCl,Solvent,0.4811999999999999,,,1.0064000000000002,0.000905,10.1016/j.jct.2008.10.007,,
1553,4284589643411328761,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7316,ClCCCl,Solvent,0.2683999999999999,,,0.9416300000000002,0.00041,10.1016/j.jct.2008.10.007,,
1554,-110949552472965179,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2562,ClCCCCl,Solvent,0.7438,-0.228,0.0025,,,10.1016/j.jct.2008.10.007,,
1555,8923331900946666372,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.528,ClCCCCl,Solvent,0.472,-0.388,0.0045,,,10.1016/j.jct.2008.10.007,,
1556,1755180212287624112,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.706,ClCCCCl,Solvent,0.294,-0.332,0.0035,,,10.1016/j.jct.2008.10.007,,
1557,1472136607291601143,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2323,ClCCCCl,Solvent,0.7677,,,1.0891000000000002,0.0021,10.1016/j.jct.2008.10.007,,
1558,-3645376526360228864,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5112,ClCCCCl,Solvent,0.4888,,,0.9991500000000002,0.00091,10.1016/j.jct.2008.10.007,,
1559,2786476279631037841,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7804,ClCCCCl,Solvent,0.2196,,,0.9266700000000002,0.000335,10.1016/j.jct.2008.10.007,,
1560,5411758437010644700,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2168,ClCCCCCl,Solvent,0.7832,-0.129,0.0015,,,10.1016/j.jct.2008.10.007,,
1561,6804775113969755616,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5117,ClCCCCCl,Solvent,0.4882999999999999,-0.311,0.0035,,,10.1016/j.jct.2008.10.007,,
1562,-5424999347606734479,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7366,ClCCCCCl,Solvent,0.2633999999999999,-0.26,0.003,,,10.1016/j.jct.2008.10.007,,
1563,-5151691108681492345,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2627,ClCCCCCl,Solvent,0.7373000000000001,,,1.05737,0.001855,10.1016/j.jct.2008.10.007,,
1564,-2000572216966806791,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.49,ClCCCCCl,Solvent,0.51,,,0.9966500000000004,0.00096,10.1016/j.jct.2008.10.007,,
1565,8138165336473178060,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7351,ClCCCCCl,Solvent,0.2649,,,0.9362000000000004,0.000405,10.1016/j.jct.2008.10.007,,
1566,3333521353042446195,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.0588,ClCCCCCCl,Solvent,0.9412,-0.017,0.0005,,,10.1016/j.jct.2008.10.007,,
1567,4284550756181662641,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5239,ClCCCCCCl,Solvent,0.4760999999999999,-0.255,0.003,,,10.1016/j.jct.2008.10.007,,
1568,-935245286485096083,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7663,ClCCCCCCl,Solvent,0.2337,-0.178,0.002,,,10.1016/j.jct.2008.10.007,,
1569,-4371442205814892331,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.0586,ClCCCCCCl,Solvent,0.9414,,,1.0819900000000002,0.00287,10.1016/j.jct.2008.10.007,,
1570,-178304580619743952,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5242,ClCCCCCCl,Solvent,0.4758,,,0.9789700000000002,0.00085,10.1016/j.jct.2008.10.007,,
1571,6202200669054387596,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7548,ClCCCCCCl,Solvent,0.2451999999999999,,,0.9286700000000002,0.00037,10.1016/j.jct.2008.10.007,,
1572,-6605811888932823618,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2656,ClCCCCCCCl,Solvent,0.7343999999999999,-0.097,0.001,,,10.1016/j.jct.2008.10.007,,
1573,-7248153581129860765,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.4861,ClCCCCCCCl,Solvent,0.5139,-0.192,0.002,,,10.1016/j.jct.2008.10.007,,
1574,-4122530050149872415,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7895,ClCCCCCCCl,Solvent,0.2105,-0.156,0.002,,,10.1016/j.jct.2008.10.007,,
1575,3099952329755343824,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2568,ClCCCCCCCl,Solvent,0.7432000000000001,,,1.01924,0.00174,10.1016/j.jct.2008.10.007,,
1576,-6585163590207235320,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.556,ClCCCCCCCl,Solvent,0.4439999999999999,,,0.9642200000000004,0.000755,10.1016/j.jct.2008.10.007,,
1577,-8056751141013915315,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7294,ClCCCCCCCl,Solvent,0.2705999999999999,,,0.9307100000000004,0.00041,10.1016/j.jct.2008.10.007,,
1578,-2842957441423396673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.281,ClCCCl,Solvent,0.719,-0.286,0.003,,,10.1016/j.jct.2008.10.007,,
1579,-754997787175499203,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5266,ClCCCl,Solvent,0.4734,-0.456,0.005,,,10.1016/j.jct.2008.10.007,,
1580,-8697394949662715264,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7616,ClCCCl,Solvent,0.2383999999999999,-0.312,0.0035,,,10.1016/j.jct.2008.10.007,,
1581,-6269968698183691021,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2703,ClCCCl,Solvent,0.7297,,,1.0877700000000003,0.00194,10.1016/j.jct.2008.10.007,,
1582,-5320257949133341906,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4904,ClCCCl,Solvent,0.5096,,,1.0001900000000004,0.000965,10.1016/j.jct.2008.10.007,,
1583,-2986515468949989673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7087,ClCCCl,Solvent,0.2913,,,0.9345100000000002,0.000445,10.1016/j.jct.2008.10.007,,
1584,-2367783733655029944,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2273,ClCCCCl,Solvent,0.7726999999999999,-0.157,0.002,,,10.1016/j.jct.2008.10.007,,
1585,-7903605531933082717,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5121,ClCCCCl,Solvent,0.4879,-0.339,0.0035,,,10.1016/j.jct.2008.10.007,,
1586,3107405870335893664,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.748,ClCCCCl,Solvent,0.252,-0.273,0.003,,,10.1016/j.jct.2008.10.007,,
1587,-8324417154371389037,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2552,ClCCCCl,Solvent,0.7448,,,1.0698300000000005,0.00193,10.1016/j.jct.2008.10.007,,
1588,8478403284929605698,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5357,ClCCCCl,Solvent,0.4643,,,0.9783200000000004,0.00082,10.1016/j.jct.2008.10.007,,
1589,3959656644522359196,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7439,ClCCCCl,Solvent,0.2561,,,0.9238000000000002,0.000385,10.1016/j.jct.2008.10.007,,
1590,6904672004059283123,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2826,ClCCCCCl,Solvent,0.7174,-0.128,0.0015,,,10.1016/j.jct.2008.10.007,,
1591,-8387208795552053051,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5579,ClCCCCCl,Solvent,0.4421,-0.263,0.003,,,10.1016/j.jct.2008.10.007,,
1592,5276098212981570706,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7829,ClCCCCCl,Solvent,0.2170999999999999,-0.191,0.002,,,10.1016/j.jct.2008.10.007,,
1593,-3402422824385283244,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.233,ClCCCCCl,Solvent,0.767,,,1.0569700000000002,0.00197,10.1016/j.jct.2008.10.007,,
1594,-8496644038601699748,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5129,ClCCCCCl,Solvent,0.4871,,,0.9784100000000002,0.000875,10.1016/j.jct.2008.10.007,,
1595,2450079983812468398,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7731,ClCCCCCl,Solvent,0.2269,,,0.9158800000000002,0.00034,10.1016/j.jct.2008.10.007,,
1596,3068911691861709186,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2908,ClCCCCCCl,Solvent,0.7092,-0.108,0.0015,,,10.1016/j.jct.2008.10.007,,
1597,8927935322598348803,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4998,ClCCCCCCl,Solvent,0.5002,-0.211,0.0025,,,10.1016/j.jct.2008.10.007,,
1598,-6555158541748822453,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7828,ClCCCCCCl,Solvent,0.2171999999999999,-0.154,0.002,,,10.1016/j.jct.2008.10.007,,
1599,-5417552448787550708,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2663,ClCCCCCCl,Solvent,0.7337,,,1.0279900000000002,0.00174,10.1016/j.jct.2008.10.007,,
1600,-1293121135208563589,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4944,ClCCCCCCl,Solvent,0.5056,,,0.9746600000000002,0.000915,10.1016/j.jct.2008.10.007,,
1601,6893750435430886757,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7409,ClCCCCCCl,Solvent,0.2591,,,0.9207600000000002,0.000385,10.1016/j.jct.2008.10.007,,
1602,1427148268543273241,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2343,ClCCCCCCCl,Solvent,0.7657,-0.076,0.001,,,10.1016/j.jct.2008.10.007,,
1603,4020523625649929833,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5174,ClCCCCCCCl,Solvent,0.4826,-0.169,0.002,,,10.1016/j.jct.2008.10.007,,
1604,-8984625651523843688,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7651,ClCCCCCCCl,Solvent,0.2349,-0.132,0.0015,,,10.1016/j.jct.2008.10.007,,
1605,-535598900283239164,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2265,ClCCCCCCCl,Solvent,0.7735,,,1.0187700000000002,0.00185,10.1016/j.jct.2008.10.007,,
1606,-1174622637793850912,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4598,ClCCCCCCCl,Solvent,0.5402,,,0.9730100000000004,0.000995,10.1016/j.jct.2008.10.007,,
1607,3823640228785961748,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.755,ClCCCCCCCl,Solvent,0.245,,,0.9153700000000002,0.000365,10.1016/j.jct.2008.10.007,,
1608,-4726765675649120876,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.7893,CCN(CC)CC,Solvent,0.2107,0.455,0.005,,,10.1016/j.fluid.2013.07.037,,
1609,4209988443715275960,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.4967,CCN(CC)CC,Solvent,0.5033,0.746,0.008,,,10.1016/j.fluid.2013.07.037,,
1610,-1532071520494670459,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.2124,CCN(CC)CC,Solvent,0.7876,0.57,0.006,,,10.1016/j.fluid.2013.07.037,,
1611,698443883959820013,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.261,CCN(CC)CC,Solvent,0.739,,,0.7361510000000001,0.000106,10.1016/j.tca.2010.09.004,,
1612,-6460640619300674604,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5106,CCN(CC)CC,Solvent,0.4893999999999999,,,0.7527560000000002,0.0001045,10.1016/j.tca.2010.09.004,,
1613,-2224783803766558044,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7604,CCN(CC)CC,Solvent,0.2396,,,0.7738830000000002,9.900000000000003e-05,10.1016/j.tca.2010.09.004,,
1614,1379560459104254686,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.7804,CCN(CC)CC,Solvent,0.2196,0.216,0.0025,,,10.1016/j.fluid.2013.07.037,,
1615,-1283315009631345441,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.492,CCN(CC)CC,Solvent,0.508,0.419,0.0045,,,10.1016/j.fluid.2013.07.037,,
1616,-4357007122552176673,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2939,CCN(CC)CC,Solvent,0.7061,0.412,0.0045,,,10.1016/j.fluid.2013.07.037,,
1617,5667578043812841719,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2598,CCN(CC)CC,Solvent,0.7402,,,0.7465820000000002,8.950000000000002e-05,10.1016/j.jct.2011.05.003,,
1618,530618517240478542,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5032,CCN(CC)CC,Solvent,0.4968,,,0.7684760000000002,9.800000000000002e-05,10.1016/j.jct.2011.05.003,,
1619,-2597528608137536930,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7484,CCN(CC)CC,Solvent,0.2516,,,0.7899410000000002,0.0001055,10.1016/j.jct.2011.05.003,,
1620,5369504287558688756,298.15,101.0,Liquid,2,O,Solvent,0.6998,OCCN1CCOCC1,Solvent,0.3002,-2.426,0.026,,,10.1016/j.jct.2015.06.006,,
1621,-3330624193945067522,298.15,101.0,Liquid,2,O,Solvent,0.5011,OCCN1CCOCC1,Solvent,0.4989,-2.2633,0.02415,,,10.1016/j.jct.2015.06.006,,
1622,1538964542717611965,298.15,101.0,Liquid,2,O,Solvent,0.3051,OCCN1CCOCC1,Solvent,0.6949,-1.7936,0.01915,,,10.1016/j.jct.2015.06.006,,
1623,-8700781731412260097,293.15,101.0,Liquid,2,O,Solvent,0.7534,OCCN1CCOCC1,Solvent,0.2466,,,1.0838100000000002,0.00154,10.1016/j.jct.2008.01.007,,
1624,6033873858345590248,293.15,101.0,Liquid,2,O,Solvent,0.5147999999999999,OCCN1CCOCC1,Solvent,0.4852,,,1.0866900000000004,0.00159,10.1016/j.jct.2008.01.007,,
1625,4386736975631730055,293.15,101.0,Liquid,2,O,Solvent,0.2561,OCCN1CCOCC1,Solvent,0.7439,,,1.08031,0.001565,10.1016/j.jct.2008.01.007,,
1626,-7623304620905184164,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.201,O,Solvent,0.7989999999999999,-2.758,0.0295,,,10.1016/j.jct.2015.06.006,,
1627,-9191429676592886956,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.4911,O,Solvent,0.5089,-3.131,0.0335,,,10.1016/j.jct.2015.06.006,,
1628,-4674884908682800040,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.7149,O,Solvent,0.2851,-1.753,0.019,,,10.1016/j.jct.2015.06.006,,
1629,-216898564850617864,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.298,O,Solvent,0.702,,,1.0309000000000004,0.00255,10.1021/je020191g,,
1630,2591634617109271881,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.498,O,Solvent,0.502,,,1.0255000000000003,0.00255,10.1021/je020191g,,
1631,-644243541224165939,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.793,O,Solvent,0.2069999999999999,,,1.0057000000000005,0.00245,10.1021/je020191g,,
1632,-7639420005917550265,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.7978000000000001,O=C1CCCCC1,Solvent,0.2022,,,1.0062000000000002,0.00025,10.1016/j.jct.2012.05.005,,
1633,-376785522593630861,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.4594,O=C1CCCCC1,Solvent,0.5406,,,0.9762000000000004,0.00025,10.1016/j.jct.2012.05.005,,
1634,-6581644702807343675,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.272,O=C1CCCCC1,Solvent,0.728,,,0.9614000000000004,0.00025,10.1016/j.jct.2012.05.005,,
1635,5102120393263882506,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.25,O=C1CCCCC1,Solvent,0.75,0.20076,0.00121,,,10.1021/je034037l,,
1636,8097858609800414131,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5,O=C1CCCCC1,Solvent,0.5,0.28584,0.00154,,,10.1021/je034037l,,
1637,-2826715376778528823,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.75,O=C1CCCCC1,Solvent,0.25,0.23662,0.001355,,,10.1021/je034037l,,
1638,-3218187156761030446,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2425,c1ccccc1,Solvent,0.7575000000000001,-0.1608,0.00185,,,10.1016/j.jct.2010.07.016,,
1639,-7657920339052460665,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4982,c1ccccc1,Solvent,0.5018,-0.2365,0.00265,,,10.1016/j.jct.2010.07.016,,
1640,-1161129120195610107,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7832,c1ccccc1,Solvent,0.2168,-0.1399,0.00165,,,10.1016/j.jct.2010.07.016,,
1641,-2752020540231024815,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2239,c1ccccc1,Solvent,0.7761,,,0.8761000000000002,0.0005,10.1021/je5004719,,
1642,-237187978629101369,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4794,c1ccccc1,Solvent,0.5206,,,0.8778700000000003,0.000505,10.1021/je5004719,,
1643,6472503304134775750,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7432,c1ccccc1,Solvent,0.2568,,,0.8789500000000002,0.000505,10.1021/je5004719,,
1644,3152637957926541903,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2806,Cc1ccccc1,Solvent,0.7194,-0.1687,0.00195,,,10.1016/j.jct.2010.07.016,,
1645,-2908168551989611665,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5319,Cc1ccccc1,Solvent,0.4680999999999999,-0.2225,0.0025,,,10.1016/j.jct.2010.07.016,,
1646,3092303130313010359,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7413,Cc1ccccc1,Solvent,0.2587,-0.1629,0.0019,,,10.1016/j.jct.2010.07.016,,
1647,7449747942560048996,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2387,Cc1ccccc1,Solvent,0.7613,,,0.8669900000000003,0.000505,10.1021/je5004719,,
1648,-5811742645464383448,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4915,Cc1ccccc1,Solvent,0.5085,,,0.8715100000000002,0.000505,10.1021/je5004719,,
1649,-6228714700386361271,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7321,Cc1ccccc1,Solvent,0.2679,,,0.8754100000000001,0.000505,10.1021/je5004719,,
1650,782405545746041915,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2454,Cc1ccccc1C,Solvent,0.7545999999999999,-0.0613,0.00085,,,10.1016/j.jct.2010.07.016,,
1651,-4914939127358131245,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4425,Cc1ccccc1C,Solvent,0.5575,-0.0342,0.0006,,,10.1016/j.jct.2010.07.016,,
1652,6528119381663348149,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7443,Cc1ccccc1C,Solvent,0.2557,0.0421,0.00065,,,10.1016/j.jct.2010.07.016,,
1653,7532427866609074257,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2318,Cc1ccccc1C,Solvent,0.7682,,,0.8770400000000002,0.0005,10.1021/je5004719,,
1654,4761704028023435233,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5187,Cc1ccccc1C,Solvent,0.4812999999999999,,,0.8779900000000003,0.0005,10.1021/je5004719,,
1655,8250252603674157885,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7729,Cc1ccccc1C,Solvent,0.2270999999999999,,,0.8787800000000002,0.000505,10.1021/je5004719,,
1656,5813418354537492361,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.2002,c1ccccc1,Solvent,0.7998000000000001,0.2802,0.00315,,,10.1016/j.fluid.2009.06.015,,
1657,-3853271111787364054,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.4003,c1ccccc1,Solvent,0.5997,0.3411,0.00375,,,10.1016/j.fluid.2009.06.015,,
1658,6781375059049541482,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.7997,c1ccccc1,Solvent,0.2003,0.1629,0.00195,,,10.1016/j.fluid.2009.06.015,,
1659,-5857345991165800507,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.1999,c1ccccc1,Solvent,0.8001,,,0.8373100000000001,0.000345,10.1021/je600578u,,
1660,-4265103690136588855,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.4,c1ccccc1,Solvent,0.6,,,0.8113100000000001,0.000335,10.1021/je600578u,,
1661,-3847412627059158222,298.15,101.0,Liquid,2,CCCCOCCCC,Solvent,0.8005,c1ccccc1,Solvent,0.1995,,,0.7763800000000002,0.000315,10.1021/je600578u,,
1662,-7698694530436045839,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.7599,OCc1ccccc1,Solvent,0.2401,,,0.9584000000000004,0.002005,10.1016/j.jct.2015.08.040,,
1663,9177143672901823941,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.5134000000000001,OCc1ccccc1,Solvent,0.4866,,,0.9886300000000002,0.002,10.1016/j.jct.2015.08.040,,
1664,6590205242109190774,298.15,100.0,Liquid,2,CCOCCO,Solvent,0.2602,OCc1ccccc1,Solvent,0.7398,,,1.0163500000000003,0.002,10.1016/j.jct.2015.08.040,,
1665,-1018058584769739255,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.2617,OCc1ccccc1,Solvent,0.7383,-0.3853,0.0019,,,10.1021/je0504212,,
1666,-4709107283636407168,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.5154,OCc1ccccc1,Solvent,0.4846,-0.4578,0.00215,,,10.1021/je0504212,,
1667,-5689713200759694014,308.15,101.0,Liquid,2,CCOCCO,Solvent,0.7613,OCc1ccccc1,Solvent,0.2387,-0.3019,0.00155,,,10.1021/je0504212,,
1668,-724696715109551866,298.15,101.3,Liquid,2,CN(C)CCCO,Solvent,0.2895042123431094,O,Solvent,0.7104957876568905,,,0.9443,0.00285,10.1016/j.jct.2016.02.007,,
1669,2607009959798721950,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.5013,O,Solvent,0.4987,,,0.9170700000000004,8.000000000000002e-05,10.1016/j.tca.2012.05.025,,
1670,-5637572154370966407,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.8006,O,Solvent,0.1994,,,0.8915100000000002,9.500000000000002e-05,10.1016/j.tca.2012.05.025,,
1671,4813672653460590929,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.1998,O,Solvent,0.8002,-2.514,0.027,,,10.1016/j.jct.2015.04.030,,
1672,2291365629779576109,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.5019,O,Solvent,0.4981,-2.706,0.029,,,10.1016/j.jct.2015.04.030,,
1673,7645934982767037573,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.8001,O,Solvent,0.1998999999999999,-1.26,0.0135,,,10.1016/j.jct.2015.04.030,,
1674,7052559531045734827,298.15,101.0,Liquid,2,CCOC(C)=O,Solvent,0.2535,CO,Solvent,0.7464999999999999,,,0.8365000000000002,0.0003,10.1021/je100614r,,
